File Name,Collection Name#1,Collection Description#1,Work Type#1,Work Type Vocab#1,Work Type Refid#1,Work Type#2,Work Type Vocab#2,Work Type Refid#2,Work Title#1,Work Title Type#1,Work Title#2,Work Title Type#2,Work Title#3,Work Title Type#3,Work Agent Name#1,Work Agent Name Type#1,Work Agent Role#1$2,Work Agent Role#1$1,Work Agent Role#1,Work Agent Role Vocab#1,Work Agent Role Refid#1,Work Agent Role Refid#1$2,Work Agent Role Refid#1$1,Work Agent Name#2,Work Agent Name Vocab#2,Work Agent Name Refid#2,Work Agent Name Type#2,Work Agent Role#2,Work Agent Role Vocab#2,Work Agent Role Refid#2,Work Agent Name#3,Work Agent Name Vocab#3,Work Agent Name Refid#3,Work Agent Name Type#3,Work Agent Role#3,Work Agent Role Vocab#3,Work Agent Role Refid#3,Work Agent Name#4,Work Agent Name Vocab#4,Work Agent Name Refid#4,Work Agent Name Type#4,Work Agent Role Vocab#4,Work Agent Role Refid#4,Work Date#1,Work Date Type#1,Subject Term 1#1,Subject Type 1#1,Subject Vocab 1#1,Subject Term 2#1,Subject Type 2#1,Subject Vocab 2#1,Subject Refid 2#1,Subject Term 3#1,Subject Type 3#1,Subject Vocab 3#1,Subject Term 1#2,Subject Type 1#2,Subject Vocab 1#2,Subject Term 2#2,Subject Type 2#2,Subject Vocab 2#2,Subject Refid 2#2,Subject Term 3#2,Subject Type 3#2,Subject Vocab 3#2,Subject Refid 3#2,Location Name#1,Location Type#1,Location Refid#1,Location Name#2,Location Type#2,Location Refid#2,Location Name#3,Location Type#3,Location Refid#3,Location Name#4,Location Type#4,Location Refid#4,Location Name#5,Location Type#5,Location Refid#5,Location Name#6,Location Type#6,Location Refid#6,Location Name#7,Location Type#7,Location Refid#7,Repository Location Name#1,Repository Location Type#1,Repository Location Refid#1,Material#1,Material Type#1,Material Vocab#1,Material Refid#1,Technique#1,Technique Vocab#1,Technique Refid#1,Technique#2,Technique Vocab#2,Technique Refid#2,Technique#3,Technique Vocab#3,Technique Refid#3,Inscription Text#1,Inscription Text Type#1,Inscription Text#2,Inscription Text Type#2,Inscription Text#3,Inscription Text Type#3,Work Description#1,Relation#1,Relation Type#1,Relation Relids#1,Relation Type#2,Relation Relids#2,Image Rights#1,Image Title#1,Image Title Type#1,Image Title#2,Image Title Type#2,Image Measurements#1,Image Measurements Type#1,Image Measurements Unit#1,Image Agent Name#1,Image Agent Type#1,Image Agent Role#1,Image Date#1,Image Date Type#1,Image Work Type#1,Image Work Type Vocab#1,Image Work Type Refid#1,ln_RECORDID,ln_RECORD_BATCHID,lnexp_MEDIAFILENAME
LAV2071a.tif,Dwight Garrigues Lavender Collection,"The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.",photographs,aat,300046300,,,,Barbara Buchtel,cited,,,,,"Lavender, Dwight G.",personal,,,compilers,aat,300121766,,,,,,,,,,,,,,,,,,,,,,,1929,view,Mountaineering--Colorado,descriptiveTopic,lcsh,Mountains--Colorado,descriptiveTopic,lcsh,sh 85087858,Mountaineers--Colorado,descriptiveTopic,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UC Boulder Special Collections Department,repository,Album 2,photographic paper,support,aat,300014190,photography,aat,300054225,,,,,,,Barbara Buchtel,caption,,,,,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,Barbara Buchtel,generalView,,,19138916,fileSize,bytes,"Guinn-Chipman, Susan",personal,scanning technician,3/9/2006,other,digital image,aat,300215302,513224,,LAV2071a.jpg
LAV2071b.tif,Dwight Garrigues Lavender Collection,"The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.",photographs,aat,300046300,,,,John Hall and Bill Schroder,cited,,,,,"Lavender, Dwight G.",personal,,,compilers,aat,300121766,,,,,,,,,,,,,,,,,,,,,,,1929,view,Mountaineering--Colorado,descriptiveTopic,lcsh,Mountains--Colorado,descriptiveTopic,lcsh,sh 85087858,Mountaineers--Colorado,descriptiveTopic,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UC Boulder Special Collections Department,repository,Album 2,photographic paper,support,aat,300014190,photography,aat,300054225,,,,,,,John Hall and Bill Schroder,caption,,,,,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,John Hall and Bill Schroder,generalView,,,21547836,fileSize,bytes,"Guinn-Chipman, Susan",personal,scanning technician,3/9/2006,other,digital image,aat,300215302,513240,,LAV2071b.jpg
LAV2071c.tif,Dwight Garrigues Lavender Collection,"The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.",photographs,aat,300046300,,,,"Log houses, possibly old town Sherman",cited,,,,,"Lavender, Dwight G.",personal,,,compilers,aat,300121766,,,,,,,,,,,,,,,,,,,,,,,1929,view,Mountaineering--Colorado,descriptiveTopic,lcsh,Mountains--Colorado,descriptiveTopic,lcsh,sh 85087858,Mountaineers--Colorado,descriptiveTopic,lcsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UC Boulder Special Collections Department,repository,Album 2,photographic paper,support,aat,300014190,photography,aat,300054225,,,,,,,"old town of Sherman??  Lake Fork, above San Cristobal",caption,,,,,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,"Log houses, possibly old town Sherman",generalView,,,19832472,fileSize,bytes,"Guinn-Chipman, Susan",personal,scanning technician,3/9/2006,other,digital image,aat,300215302,513256,,LAV2071c.jpg
LAV2072a.tif,Dwight Garrigues Lavender Collection,"The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.",photographs,aat,300046300,,,,Waterfall on SunshineRedcloud climb,cited,,,,,"Lavender, Dwight G.",personal,,,compilers,aat,300121766,,,,,,,,,,,,,,,,,,,,,,,1929,view,Mountaineering--Colorado,descriptiveTopic,lcsh,Mountains--Colorado,descriptiveTopic,lcsh,sh 85087858,Mountaineers--Colorado,descriptiveTopic,lcsh,,,,,,,,,,,,Sunshine Peak (peak),geographic,2705116,Redcloud Peak (peak),geographic,2612607,,,,,,,,,,,,,,,,UC Boulder Special Collections Department,repository,Album 2,photographic paper,support,aat,300014190,photography,aat,300054225,,,,,,,Falls above Sherman Camp On the Sunshine  Redcloud climb,caption,,,,,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,Waterfall on SunshineRedcloud climb,generalView,,,31325752,fileSize,bytes,"Guinn-Chipman, Susan",personal,scanning technician,3/9/2006,other,digital image,aat,300215302,513272,,LAV2072a.jpg
LAV2072b.tif,Dwight Garrigues Lavender Collection,"The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.",photographs,aat,300046300,,,,On the trail back to Sunshine Peak,cited,,,,,"Lavender, Dwight G.",personal,,,compilers,aat,300121766,,,,,,,,,,,,,,,,,,,,,,,1929,view,Mountaineering--Colorado,descriptiveTopic,lcsh,Mountains--Colorado,descriptiveTopic,lcsh,sh 85087858,Mountaineers--Colorado,descriptiveTopic,lcsh,,,,,,,,,,,,Sunshine Peak (peak),geographic,2705116,,,,,,,,,,,,,,,,,,,UC Boulder Special Collections Department,repository,Album 2,photographic paper,support,aat,300014190,photography,aat,300054225,,,,,,,"On the trail back to Sunshine Peak (14,015 ft)",caption,,,,,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,On the trail back to Sunshine Peak,generalView,,,22959184,fileSize,bytes,"Guinn-Chipman, Susan",personal,scanning technician,3/9/2006,other,digital image,aat,300215302,513288,,LAV2072b.jpg
LAV2072c.tif,Dwight Garrigues Lavender Collection,"The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.",photographs,aat,300046300,,,,August snowstorm on Redcloud Peak,cited,,,,,"Lavender, Dwight G.",personal,,,compilers,aat,300121766,,,,,,,,,,,,,,,,,,,,,,,1929,view,Mountaineering--Colorado,descriptiveTopic,lcsh,Mountains--Colorado,descriptiveTopic,lcsh,sh 85087858,Mountaineers--Colorado,descriptiveTopic,lcsh,,,,,,,,,,,,Redcloud Peak (peak),geographic,2612607,,,,,,,,,,,,,,,,,,,UC Boulder Special Collections Department,repository,Album 2,photographic paper,support,aat,300014190,photography,aat,300054225,,,,,,,"Caught in a snowstorm on Redcloud Peak (14,047) August 21, 1929.",caption,,,,,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,August snowstorm on Redcloud Peak,generalView,,,23749492,fileSize,bytes,"Guinn-Chipman, Susan",personal,scanning technician,3/9/2006,other,digital image,aat,300215302,513304,,LAV2072c.jpg
LAV2073a.tif,Dwight Garrigues Lavender Collection,"The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.",photographs,aat,300046300,,,,Snare Creek basin on the trail to Jones and Niagara Peaks,cited,,,,,"Lavender, Dwight G.",personal,,,compilers,aat,300121766,,,,,,,,,,,,,,,,,,,,,,,1929,view,Mountaineering--Colorado,descriptiveTopic,lcsh,Mountains--Colorado,descriptiveTopic,lcsh,sh 85087858,Mountaineers--Colorado,descriptiveTopic,lcsh,,,,,,,,,,,,Snare Creek (creek),geographic,2673295,Jones Peak (peak),geographic,2426810,Niagara Peak (peak),geographic,2540758,,,,,,,,,,,,,UC Boulder Special Collections Department,repository,Album 2,photographic paper,support,aat,300014190,photography,aat,300054225,,,,,,,Snare Creek basin on the trail to Jones and Niagara Peaks,caption,,,,,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,Snare Creek basin on the trail to Jones and Niagara Peaks,generalView,,,23408484,fileSize,bytes,"Guinn-Chipman, Susan",personal,scanning technician,3/9/2006,other,digital image,aat,300215302,513320,,LAV2073a.jpg
LAV2073b.tif,Dwight Garrigues Lavender Collection,"The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.",photographs,aat,300046300,,,,Jones Mountain,cited,,,,,"Lavender, Dwight G.",personal,,,compilers,aat,300121766,,,,,,,,,,,,,,,,,,,,,,,1929,view,Mountaineering--Colorado,descriptiveTopic,lcsh,Mountains--Colorado,descriptiveTopic,lcsh,sh 85087858,Mountaineers--Colorado,descriptiveTopic,lcsh,,,,,,,,,,,,Jones Mountain (peak),geographic,2426783,,,,,,,,,,,,,,,,,,,UC Boulder Special Collections Department,repository,Album 2,photographic paper,support,aat,300014190,photography,aat,300054225,,,,,,,"Jones Mtn.  elevation 13,851",caption,,,,,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,Jones Mountain,generalView,,,23987896,fileSize,bytes,"Guinn-Chipman, Susan",personal,scanning technician,3/9/2006,other,digital image,aat,300215302,513336,,LAV2073b.jpg
LAV2074a.tif,Dwight Garrigues Lavender Collection,"The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.",photographs,aat,300046300,,,,"Cimarron country north of Jones Mountain with Coxcomb, Wetterhorn, and Uncompahgre Peaks at a distance",cited,,,,,"Lavender, Dwight G.",personal,,,compilers,aat,300121766,,,,,,,,,,,,,,,,,,,,,,,1929,view,Mountaineering--Colorado,descriptiveTopic,lcsh,Mountains--Colorado,descriptiveTopic,lcsh,sh 85087858,Mountaineers--Colorado,descriptiveTopic,lcsh,,,,,,,,,,,,Wetterhorn Peak (peak),geographic,2763429,Coxcomb Peak (peak),geographic,2263536,Cimarron Ridge (ridge),geographic,2239896,Uncompahgre Peak (peak),geographic,1107611,,,,,,,,,,UC Boulder Special Collections Department,repository,Album 2,photographic paper,support,aat,300014190,photography,aat,300054225,,,,,,,"To the north of Jones Mtn lay the Cimarron country. The three high peaks are Coxcomb, Wetterhorn, and Uncompahgre.",caption,,,,,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,"Cimarron country north of Jones Mountain with Coxcomb, Wetterhorn, and Uncompahgre Peaks at a distance",generalView,,,48844712,fileSize,bytes,"Guinn-Chipman, Susan",personal,scanning technician,3/10/2006,other,digital image,aat,300215302,513352,,LAV2074a.jpg
LAV2074b.tif,Dwight Garrigues Lavender Collection,"The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.",photographs,aat,300046300,,,,Niagara Peak,cited,,,,,"Lavender, Dwight G.",personal,,,compilers,aat,300121766,,,,,,,,,,,,,,,,,,,,,,,1929,view,Mountaineering--Colorado,descriptiveTopic,lcsh,Mountains--Colorado,descriptiveTopic,lcsh,sh 85087858,Mountaineers--Colorado,descriptiveTopic,lcsh,,,,,,,,,,,,Niagara Peak (peak),geographic,2540758,,,,,,,,,,,,,,,,,,,UC Boulder Special Collections Department,repository,Album 2,photographic paper,support,aat,300014190,photography,aat,300054225,,,,,,,"Niagara Peak 13,800",caption,,,,,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,Niagara Peak,generalView,,,22074792,fileSize,bytes,"Guinn-Chipman, Susan",personal,scanning technician,3/10/2006,other,digital image,aat,300215302,513368,,LAV2074b.jpg
LAV2075a.tif,Dwight Garrigues Lavender Collection,"The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.",photographs,aat,300046300,,,,Glacialcirque and lakes from which Lake Fork of the Gunnison was created,cited,,,,,"Lavender, Dwight G.",personal,,,compilers,aat,300121766,,,,,,,,,,,,,,,,,,,,,,,1929,view,Mountaineering--Colorado,descriptiveTopic,lcsh,Mountains--Colorado,descriptiveTopic,lcsh,sh 85087858,Mountaineers--Colorado,descriptiveTopic,lcsh,,,,,,,,,,,,Lake Fork (stream),geographic,2479926,Gunnison (river),geographic,1124483,,,,,,,,,,,,,,,,UC Boulder Special Collections Department,repository,Album 2,photographic paper,support,aat,300014190,photography,aat,300054225,,,,,,,An ancient glacialcirque and the lakes that gave birth to the Lake Fork of the Gunnison. The Rio Grande Pyramid in the distance at the right.,caption,,,,,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,Glacialcirque and lakes from which Lake Fork of the Gunnison was created,generalView,,,28757636,fileSize,bytes,"Guinn-Chipman, Susan",personal,scanning technician,3/10/2006,other,digital image,aat,300215302,513384,,LAV2075a.jpg
LAV2075b.tif,Dwight Garrigues Lavender Collection,"The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.",photographs,aat,300046300,,,,Upper Lake Fork canyon from the lower edge of the cirque.,cited,,,,,"Lavender, Dwight G.",personal,,,compilers,aat,300121766,,,,,,,,,,,,,,,,,,,,,,,1929,view,Mountaineering--Colorado,descriptiveTopic,lcsh,Mountains--Colorado,descriptiveTopic,lcsh,sh 85087858,Mountaineers--Colorado,descriptiveTopic,lcsh,,,,,,,,,,,,Lake Fork Canyon (valley),geographic,2479947,,,,,,,,,,,,,,,,,,,UC Boulder Special Collections Department,repository,Album 2,photographic paper,support,aat,300014190,photography,aat,300054225,,,,,,,Upper Lake Fork canyon from the lower edge of the cirque.,caption,,,,,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,Upper Lake Fork canyon from the lower edge of the cirque.,generalView,,,24336404,fileSize,bytes,"Guinn-Chipman, Susan",personal,scanning technician,3/10/2006,other,digital image,aat,300215302,513400,,LAV2075b.jpg
